Station_Name,Station_Town,Department,Longitude,Latitude,FRET,VOYAGEURS
Bourg-en-Bresse,BOURG-EN-BRESSE,AIN,5.214555697548378,46.20045973444396,O,O
Chenonceaux-Chisseaux,CHENONCEAUX,INDRE-ET-LOIRE,1.066116308404458,47.33067417756085,N,O
Longpont,LONGPONT,AISNE,3.230148701570269,49.272645674359715,N,O
Deluz,DELUZ,DOUBS,6.19949665098765,47.29261556660638,O,O
Cormery,CORMERY,INDRE-ET-LOIRE,0.833829755804239,47.262355610205645,N,O
Châteaudun,CHATEAUDUN,EURE-ET-LOIR,1.338379095861212,48.07318380474969,N,O
Dinan,DINAN,COTES-D'ARMOR,-2.053387664537875,48.45702207710471,N,O
Nantes,NANTES,LOIRE-ATLANTIQUE,-1.518765979566461,47.226238868091336,O,O
Bischheim,SCHILTIGHEIM,BAS-RHIN,7.74183761330786,48.61190337769995,O,O
Eymoutiers-Vassivière,EYMOUTIERS,HAUTE-VIENNE,1.740449391441709,45.73973092333884,N,O
Brionne,BRIONNE,EURE,0.711468824285941,49.19643355316075,N,O
St-Geniès-de-Malgoirès,SAINT-GENIES-DE-MALGOIRES,GARD,4.214922021943824,43.950116086569786,N,O
Monistrol-d'Allier,MONISTROL-D'ALLIER,HAUTE-LOIRE,3.649860179389542,44.96959700426065,N,O
Le Plessis-Belleville,LE PLESSIS-BELLEVILLE,OISE,2.744696378860963,49.09594984152633,O,O
Laroquebrou,LAROQUEBROU,CANTAL,2.192861260123337,44.96407265711421,N,O
St-Germain-les-Belles,SAINT-GERMAIN-LES-BELLES,HAUTE-VIENNE,1.479392791496565,45.61025864207874,N,O
Plounérin,PLOUNERIN,COTES-D'ARMOR,-3.56915921757564,48.58130509723133,O,O
Vias,VIAS,HERAULT,3.427679448690574,43.319209650907055,N,O
Pont-de-Rungis-Aéroport-d'Orly,THIAIS,VAL-DE-MARNE,2.371924454438784,48.747698777748575,N,O
Colomiers,COLOMIERS,HAUTE-GARONNE,1.334473328210364,43.6034491010247,O,O
Arbanats,ARBANATS,GIRONDE,-0.395514106466555,44.674320830247986,N,O
Chedde,PASSY,HAUTE-SAVOIE,6.719875125684913,45.92632023306807,N,O
Leval,LEVAL,NORD,3.83628711421893,50.1847415883938,N,O
St-Michel-sur-Meurthe,SAINT-MICHEL-SUR-MEURTHE,VOSGES,6.888269113458193,48.326815836952974,N,O
Vivoin-Beaumont,VIVOIN,SARTHE,0.144908578210272,48.23019899107596,N,O
La Coquille,LA COQUILLE,DORDOGNE,0.974416245279569,45.54069297172124,N,O
St-Cloud,SAINT-CLOUD,HAUTS-DE-SEINE,2.209983705809441,48.84049030729682,N,O
Poissy,POISSY,YVELINES,2.041007984644009,48.933188258370805,O,O
Bondy,BONDY,SEINE-SAINT-DENIS,2.478714466495549,48.8939012076903,N,O
Châteaubriant Tram-Train,CHATEAUBRIANT,LOIRE-ATLANTIQUE,-1.371272936893124,47.71748442009602,N,O
Remiremont,REMIREMONT,VOSGES,6.598352080436954,48.01683125031395,N,O
Moret-Veneux-les-Sablons,MORET-LOING-ET-ORVANNE,SEINE-ET-MARNE,2.799312433561004,48.37809139318291,N,O
Pont-de-Claix,LE PONT-DE-CLAIX,ISERE,5.700137857147273,45.124556547623314,O,O
Nogent-Le Perreux,NOGENT-SUR-MARNE,VAL-DE-MARNE,2.494108133058532,48.83860766844219,O,O
Cercottes,CERCOTTES,LOIRET,1.884867480995751,47.98548594489561,N,O
St-Rambert-d'Albon,SAINT-RAMBERT-D'ALBON,DROME,4.809705244545719,45.29981303378477,O,O
Alouette-France,PESSAC,GIRONDE,-0.659796860254482,44.79332480156727,N,O
Bouthéon,ANDREZIEUX-BOUTHEON,LOIRE,4.277763826148874,45.52463968497984,O,O
Marvejols,MARVEJOLS,LOZERE,3.281142663772214,44.54467010094681,N,O
La Verpillière,LA VERPILLIERE,ISERE,5.151626533234137,45.62715715169149,N,O
Dachstein,MOLSHEIM,BAS-RHIN,7.532650695702075,48.54274385104751,N,O
Futuroscope,CHASSENEUIL-DU-POITOU,VIENNE,0.378103406681546,46.66982364367344,N,O
Valmondois,BUTRY-SUR-OISE,VAL-D'OISE,2.201990239256097,49.09156460439162,N,O
Couze,LALINDE,DORDOGNE,0.703980133487489,44.83641138768512,N,O
Épinay-Villetaneuse,EPINAY-SUR-SEINE,SEINE-SAINT-DENIS,2.328532607427186,48.95796204386307,N,O
Puybrun,PUYBRUN,LOT,1.784262657300073,44.921716616837,N,O
Pompadour,ARNAC-POMPADOUR,CORREZE,1.387230190785224,45.39519304516893,N,O
Vic-le-Comte,VIC-LE-COMTE,PUY-DE-DOME,3.206926245053712,45.66492815795635,N,O
La Barre-Ormesson,DEUIL-LA-BARRE,VAL-D'OISE,2.315824843537354,48.96687196526681,N,O
Cize-Bolozon,BOLOZON,AIN,5.453749653654721,46.21366129732592,N,O
Prades-Molitg-les-Bains,PRADES,PYRENEES-ORIENTALES,2.429417896972623,42.61704961880252,N,O
Lens,AVION,PAS-DE-CALAIS,2.834951582378574,50.42324507192143,O,O
Courtalain-St-Pellerin,COMMUNE NOUVELLE D'ARROU,EURE-ET-LOIR,1.126829727299309,48.07356453513559,O,O
Sélestat,SELESTAT,BAS-RHIN,7.442243817984608,48.26044285599784,O,O
Ax-les-Thermes,AX-LES-THERMES,ARIEGE,1.83346662646096,42.72477143473176,N,O
St-Omer,SAINT-OMER,PAS-DE-CALAIS,2.267119256493968,50.753963943321615,O,O
Les Boullereaux-Champigny,CHAMPIGNY-SUR-MARNE,VAL-DE-MARNE,2.511980695090771,48.82479774009975,N,O
Prouvy-Thiant,PROUVY,NORD,3.4614154576002,50.3169587642331,O,O
Montbrison,MONTBRISON,LOIRE,4.078542943275632,45.60453350000632,N,O
Dommartin-Remiencourt,DOMMARTIN,SOMME,2.392937652308749,49.800065687906816,N,O
Nonant-le-Pin,NONANT-LE-PIN,ORNE,0.219878751289123,48.703756536568214,N,O
Keskastel,KESKASTEL,BAS-RHIN,7.049041898103694,48.965393607993505,N,O
Villefranche-du-Périgord,LOUBEJAC,DORDOGNE,1.04915995461857,44.62695178117865,N,O
Chazay-Marcilly,MARCILLY-D'AZERGUES,RHONE,4.725381631650007,45.873104810081706,N,O
St-Hilaire-de-Chaléons,SAINT-HILAIRE-DE-CHALEONS,LOIRE-ATLANTIQUE,-1.866933861993372,47.1063239848601,N,O
Couzon-au-Mont-d'Or,COUZON-AU-MONT-D'OR,RHONE,4.829284936846395,45.84867672036676,N,O
Savigny-le-Temple-Nandy,SAVIGNY-LE-TEMPLE,SEINE-ET-MARNE,2.583524582251346,48.5970370806154,N,O
Loivre,LOIVRE,MARNE,3.990653406713556,49.345902735688114,N,O
St-Denis-des-Murs,SAINT-DENIS-DES-MURS,HAUTE-VIENNE,1.551115443571073,45.78907725482234,N,O
Gourland,GRACES,COTES-D'ARMOR,-3.166769486434044,48.56111050629811,N,O
Pagny-sur-Moselle,PAGNY-SUR-MOSELLE,MEURTHE-ET-MOSELLE,6.025497729995879,48.98510340981501,O,O
Clion-sur-Seugne,CLION,CHARENTE-MARITIME,-0.502132202455627,45.47851429383561,N,O
Castelnau-d'Estrétefonds,CASTELNAU-D'ESTRETEFONDS,HAUTE-GARONNE,1.3407935012277,43.78699582428723,O,O
Pont-de-l'Arche,ALIZAY,EURE,1.159660444556483,49.316910719160795,O,O
Gien,GIEN,LOIRET,2.636757350624025,47.698878641555325,O,O
Le Mans,LE MANS,SARTHE,0.194090806361883,47.99501903643902,O,O
Les Sables-d'Olonne,LES SABLES-D'OLONNE,VENDEE,-1.781633342822514,46.500180558548664,N,O
Troyes,TROYES,AUBE,4.064917895591246,48.29576700034289,O,O
Feuquerolles,FEUQUIERES-EN-VIMEU,SOMME,1.605334122132453,50.06482552069153,N,O
St-Priest,SAINT-PRIEST,RHONE,4.935082496993137,45.68619945489965,O,O
Tourcoing,TOURCOING,NORD,3.168343953703257,50.71667041877195,O,O
St-Germain-du-Puy,SAINT-GERMAIN-DU-PUY,CHER,2.484636534563115,47.0964466767649,O,O
Hatrize,HATRIZE,MEURTHE-ET-MOSELLE,5.906485182260786,49.19255447743192,N,O
Kerhuon,LE RELECQ-KERHUON,FINISTERE,-4.38823263180559,48.409605201316694,O,O
Pontchaillou,RENNES,ILLE-ET-VILAINE,-1.691801073204263,48.11826355636143,N,O
Portets,PORTETS,GIRONDE,-0.425408145119522,44.69292541617282,N,O
Bourg-en-Bresse,BOURG-EN-BRESSE,AIN,5.214056714303864,46.202257579449686,O,O
St-Rome-de-Cernon,SAINT-ROME-DE-CERNON,AVEYRON,2.967445456514812,44.013993469293446,N,O
Steenbecque,STEENBECQUE,NORD,2.509873716892215,50.680560430688914,N,O
Razac,RAZAC-SUR-L'ISLE,DORDOGNE,0.599372607183737,45.16606185379192,N,O
Darsac,VERNASSAL,HAUTE-LOIRE,3.737880881412502,45.141596161800805,N,O
Montmorillon,MONTMORILLON,VIENNE,0.873793055001784,46.417365464617525,O,O
Pontoise,PONTOISE,VAL-D'OISE,2.095589737532254,49.046725436640024,N,O
Trie-Château,TRIE-CHATEAU,OISE,1.818143929978403,49.28265560153135,N,O
Juziers,JUZIERS,YVELINES,1.845818060945136,48.99220680697608,N,O
St-Aubin-sur-Scie,SAINT-AUBIN-SUR-SCIE,SEINE-MARITIME,1.066577283738475,49.8707884314073,N,O
Die,DIE,DROME,5.362579975522965,44.75837755770769,N,O
Daours,AUBIGNY,SOMME,2.459621713897595,49.89955214784695,O,O
Montbizot,MONTBIZOT,SARTHE,0.190914668124834,48.15133012551761,N,O
Penthièvre,SAINT-PIERRE-QUIBERON,MORBIHAN,-3.133098836385785,47.55778349965939,N,O
Gilley,GILLEY,DOUBS,6.492516253612154,47.05031863967397,N,O
Labouheyre,LABOUHEYRE,LANDES,-0.921092755817483,44.21058713206437,N,O
Avoudrey,AVOUDREY,DOUBS,6.434681229953385,47.1298142566013,N,O
La Madeleine,LA MADELEINE,NORD,3.072112195212926,50.66075064520697,O,O
Menton,MENTON,ALPES-MARITIMES,7.492432887755912,43.77381573619627,N,O
Béziers,BEZIERS,HERAULT,3.21957141341165,43.336016861538425,O,O
La Haie-Fouassière,LA HAIE-FOUASSIERE,LOIRE-ATLANTIQUE,-1.392252826266998,47.16148711034788,N,O
Massy-Palaiseau,PALAISEAU,ESSONNE,2.254682428866152,48.72350896026942,O,O
Mont-Louis-La Cabanasse,LA CABANASSE,PYRENEES-ORIENTALES,2.113228039685357,42.50196419459359,N,O
Blangy-sur-Ternoise,BLANGY-SUR-TERNOISE,PAS-DE-CALAIS,2.172196777774663,50.42472306055137,N,O
Nouan-le-Fuzelier,NOUAN-LE-FUZELIER,LOIR-ET-CHER,2.032486738063988,47.53653451675315,N,O
Gauriaguet,GAURIAGUET,GIRONDE,-0.399167473147403,45.05452289293042,N,O
Vernouillet-Verneuil,VERNEUIL-SUR-SEINE,YVELINES,1.98310692496165,48.98136837007953,O,O
Paris-Austerlitz-Souterrain,PARIS,PARIS,2.367037639567501,48.84049521424752,N,O
Champs-St-Bris,CHAMPS-SUR-YONNE,YONNE,3.603700203046033,47.7386232916123,N,O
Bouchain,NEUVILLE-SUR-ESCAUT,NORD,3.331897602202126,50.278036903655895,O,O
Ébersviller,EBERSVILLER,MOSELLE,6.411341740804892,49.27475951002998,N,O
Beautiran,BEAUTIRAN,GIRONDE,-0.450040817665555,44.701045740128066,N,O
Périgueux-St-Georges,PERIGUEUX,DORDOGNE,0.733658993091061,45.1783264292531,N,O
Vénissieux,VENISSIEUX,RHONE,4.888899756674495,45.704811666744185,N,O
Vireux-Molhain,VIREUX-MOLHAIN,ARDENNES,4.723151406525395,50.08345764970998,O,O
La Crau,LA CRAU,VAR,6.068743100580353,43.14487223857758,N,O
Limoges-Montjovis,LIMOGES,HAUTE-VIENNE,1.251596775957024,45.83843758054152,N,O
Nuits-St-Georges,NUITS-SAINT-GEORGES,COTE-D'OR,4.956243348661263,47.13037408068024,O,O
Givors-Canal,GIVORS,RHONE,4.772375239369936,45.59606795730501,N,O
Bas-Monistrol,BAS-EN-BASSET,HAUTE-LOIRE,4.139526499087438,45.29721132548249,N,O
Brebières-Sud,BREBIERES,PAS-DE-CALAIS,3.01371475780044,50.3362983998848,N,O
Orgon,ORGON,BOUCHES-DU-RHONE,5.045608936052143,43.785728417650475,O,O
Châteauneuf-sur-Charente,CHATEAUNEUF-SUR-CHARENTE,CHARENTE,-0.050141989389213,45.5998615968412,O,O
Versailles-Chantiers,VERSAILLES,YVELINES,2.136152834267719,48.79551512858427,N,O
Surgères,SURGERES,CHARENTE-MARITIME,-0.762032698442091,46.11335235759794,N,O
St-Martin-du-Mont,SAINT-MARTIN-DU-MONT,AIN,5.303176213411802,46.09586466972748,N,O
Hargicourt-Pierrepont,TROIS-RIVIERES,SOMME,2.531831292120172,49.71365379571771,N,O
Vendôme,VENDOME,LOIR-ET-CHER,1.071443262417307,47.80265990529335,O,O
Strasbourg-Ville,STRASBOURG,BAS-RHIN,7.734259299051056,48.58506336156198,O,O
Arc-et-Senans,ARC-ET-SENANS,DOUBS,5.775479568412113,47.03147753322004,N,O
Jaunay-Clan,JAUNAY-MARIGNY,VIENNE,0.381853882075925,46.68198061597681,O,O
Bainville-sur-Madon,BAINVILLE-SUR-MADON,MEURTHE-ET-MOSELLE,6.09954060367336,48.58599515017656,N,O
Corps-Nuds,CORPS-NUDS,ILLE-ET-VILAINE,-1.575345244729686,47.9851600084036,N,O
Pantin,PANTIN,SEINE-SAINT-DENIS,2.400433570791011,48.898081816083256,O,O
Grésy-sur-Aix,GRESY-SUR-AIX,SAVOIE,5.921914496750757,45.72413350210002,N,O
Entzheim,ENTZHEIM,BAS-RHIN,7.629368989794591,48.54717742005756,N,O
Étampes,ETAMPES,ESSONNE,2.157742823779261,48.43612239795101,O,O
Montbré,MONTBRE,MARNE,4.038904570928977,49.19364797467818,N,O
Champagney,CHAMPAGNEY,HAUTE-SAONE,6.701655766296653,47.70310904889356,N,O
Champbenoist-Poigny,POIGNY,SEINE-ET-MARNE,3.287148323732938,48.54548709575709,N,O
Marienthal,HAGUENAU,BAS-RHIN,7.823622604829137,48.78184110784927,N,O
Brunémont,BRUNEMONT,NORD,3.146083415609879,50.27814084091143,N,O
Louvroil,LOUVROIL,NORD,3.952936580976273,50.2680647239787,N,O
Étain,ETAIN,MEUSE,5.639775631923459,49.20757157216117,N,O
Folligny,FOLLIGNY,MANCHE,-1.407073045906897,48.82959451174885,O,O
Brive-la-Gaillarde,BRIVE-LA-GAILLARDE,CORREZE,1.528412956598483,45.15212435536527,O,O
Menars,MENARS,LOIR-ET-CHER,1.405640971899316,47.64502956628932,N,O
Amilly-Ouerray,AMILLY,EURE-ET-LOIR,1.389245105382949,48.43830057001155,N,O
St-Just-en-Chaussée,SAINT-JUST-EN-CHAUSSEE,OISE,2.429367476921711,49.50398096175272,O,O
La Ferté-Milon,LA FERTE-MILON,AISNE,3.120822729407744,49.17960194716914,N,O
Kurtzenhouse,KURTZENHOUSE,BAS-RHIN,7.813360095310275,48.74188803934608,N,O
Hendaye,HENDAYE,PYRENEES-ATLANTIQUES,-1.782112120122545,43.35333854323205,O,O
Mommenheim,MOMMENHEIM,BAS-RHIN,7.642507551665085,48.75567060940308,N,O
La Ville-Gozet,MONTLUCON,ALLIER,2.591782416405334,46.34978956745922,N,O
Dercy-Froidmont,DERCY,AISNE,3.692040868849259,49.70263602649007,N,O
Vitry-en-Artois,VITRY-EN-ARTOIS,PAS-DE-CALAIS,2.980608151219586,50.32717009237724,N,O
Chagny,CHAGNY,SAONE-ET-LOIRE,4.74932439966091,46.90724940081049,N,O
Anor,ANOR,NORD,4.092890353525895,49.98498862662841,O,O
Villefranche-sur-Saône,VILLEFRANCHE-SUR-SAONE,RHONE,4.721077121771563,45.984560816448536,O,O
Galliéni-Cancéropole,TOULOUSE,HAUTE-GARONNE,1.420202143406756,43.572133054000425,N,O
Tarascon,TARASCON,BOUCHES-DU-RHONE,4.65779203971903,43.801275854283546,O,O
Dompierre,DOMPIERRE-SUR-HELPE,NORD,3.871447513718091,50.14620866159239,N,O
Bully-Grenay,GRENAY,PAS-DE-CALAIS,2.733454586897588,50.44851956824207,O,O
Yerres,YERRES,ESSONNE,2.481357750858454,48.70617437531325,N,O
Aubigny-en-Artois,AUBIGNY-EN-ARTOIS,PAS-DE-CALAIS,2.592783571516057,50.353076781809,N,O
Bournezeau,BOURNEZEAU,VENDEE,-1.177611060410453,46.651488845185106,N,O
La Bastide-St-Laurent-les-Bains,LA BASTIDE-PUYLAURENT,LOZERE,3.903944888252394,44.59337699579299,N,O
Ceilhes-Roqueredonde,ROQUEREDONDE,HERAULT,3.15516344807667,43.81213917030679,N,O
Bolbec-Nointot,BOLBEC,SEINE-MARITIME,0.484986711748194,49.59160906018728,N,O
St-Émilion,SAINT-EMILION,GIRONDE,-0.159157372499572,44.88112135214965,N,O
St-Maurice-de-Beynost,SAINT-MAURICE-DE-BEYNOST,AIN,4.976803928916588,45.82725975428773,N,O
Questembert,QUESTEMBERT,MORBIHAN,-2.449620953911625,47.683185303972046,O,O
Toul,TOUL,MEURTHE-ET-MOSELLE,5.879449805958919,48.67904989655333,O,O
Vivonne,VIVONNE,VIENNE,0.265134204186525,46.426482815041005,N,O
Mourmelon-le-Petit,MOURMELON-LE-PETIT,MARNE,4.317833475946309,49.13130217130067,O,O
Dardilly-le-Jubin,DARDILLY,RHONE,4.761303255176433,45.81524855211635,N,O
Verdun,VERDUN,MEUSE,5.378755568857466,49.16551301257006,O,O
Survilliers-Fosses,FOSSES,VAL-D'OISE,2.525645090544201,49.1001293237322,O,O
Mothern,MOTHERN,BAS-RHIN,8.161849013795889,48.93493065183696,N,O
Sept-Saulx,SEPT-SAULX,MARNE,4.256996396193811,49.15113148626445,N,O
La Celle-Corrèze,LACELLE,CORREZE,1.82649066526703,45.64127225845143,N,O
Pornichet,PORNICHET,LOIRE-ATLANTIQUE,-2.344704844934861,47.27066127767772,N,O
Villefranque,VILLEFRANQUE,PYRENEES-ATLANTIQUES,-1.456459173711385,43.43147515512119,N,O
Boissise-le-Roi,BOISSISE-LE-ROI,SEINE-ET-MARNE,2.573449862828317,48.529165394139035,N,O
Preignac,PREIGNAC,GIRONDE,-0.302331668131004,44.57831945261781,N,O
Dijon-Ville,DIJON,COTE-D'OR,5.031081954810282,47.32036903434148,O,O
Luc-en-Diois,LUC-EN-DIOIS,DROME,5.454832629017519,44.61403808852461,N,O
Montivilliers,MONTIVILLIERS,SEINE-MARITIME,0.189389053119932,49.54285747182162,N,O
Pont-Cardinet,PARIS,PARIS,2.314631488448549,48.88778335572669,N,O
La Fresnais,LA FRESNAIS,ILLE-ET-VILAINE,-1.843170060832675,48.59366306337683,N,O
Chalon-sur-Saône,CHALON-SUR-SAONE,SAONE-ET-LOIRE,4.842615253494189,46.781625751008704,O,O
Voivres,VOIVRES-LES-LE-MANS,SARTHE,0.085242272357547,47.93036225071098,N,O
Le Pallet,LE PALLET,LOIRE-ATLANTIQUE,-1.34663667047017,47.14381560186661,N,O
Oulchy-Breny,BRENY,AISNE,3.352527882683758,49.1875213601501,O,O
Mesves-Bulcy,MESVES-SUR-LOIRE,NIEVRE,3.00650889658292,47.242133845059584,N,O
Cuinchy,CUINCHY,PAS-DE-CALAIS,2.74371760990485,50.52217060298634,O,O
Dirinon Loperhet,LOPERHET,FINISTERE,-4.285756623569624,48.39276192472316,O,O
Pont-St-Vincent,PONT-SAINT-VINCENT,MEURTHE-ET-MOSELLE,6.103442518555855,48.60210347594136,O,O
Eu,EU,SEINE-MARITIME,1.416800758468185,50.05433701803559,N,O
Seclin,SECLIN,NORD,3.034959124045115,50.54769139704771,O,O
Pouxeux,POUXEUX,VOSGES,6.581041457042632,48.10394952481344,N,O
Le Sablon,GRIGNY,RHONE,4.796488261870416,45.607467980877495,N,O
St-Amour,SAINT-AMOUR,JURA,5.334079345285624,46.43309508855478,N,O
Chartres,CHARTRES,EURE-ET-LOIR,1.481429053718457,48.44866971474912,O,O
Pau,PAU,PYRENEES-ATLANTIQUES,-0.369693311594972,43.29149855092316,O,O
St-Cyr,SAINT-CYR-L'ECOLE,YVELINES,2.073118293820027,48.798855476988486,O,O
Molsheim,MOLSHEIM,BAS-RHIN,7.500117588274114,48.53746862797946,O,O
Hesdigneul,HESDIGNEUL-LES-BOULOGNE,PAS-DE-CALAIS,1.666817540767514,50.66096776465705,N,O
Riedseltz,RIEDSELTZ,BAS-RHIN,7.963036748076364,48.99065848071727,N,O
Port-la-Nouvelle,PORT-LA-NOUVELLE,AUDE,3.038711639289963,43.01986737903757,O,O
Haluchère-Batignolles,NANTES,LOIRE-ATLANTIQUE,-1.522545375703279,47.24914745560844,N,O
Bellevue,MEUDON,HAUTS-DE-SEINE,2.229850778453927,48.81884317835575,N,O
St-Clair-les-Roches,SAINT-CLAIR-DU-RHONE,ISERE,4.769865613059207,45.45025702124897,O,O
Lapeyrouse,LAPEYROUSE,PUY-DE-DOME,2.893826665140213,46.22672641227878,N,O
Schirmeck-La Broque,SCHIRMECK,BAS-RHIN,7.215942084030169,48.48000390764602,O,O
Ste-Marguerite,COMINES,NORD,3.009210140330278,50.740839489626424,N,O
Brioude,BRIOUDE,HAUTE-LOIRE,3.378735969942512,45.300607050091536,O,O
Roumazières-Loubert,TERRES-DE-HAUTE-CHARENTE,CHARENTE,0.57881093188247,45.88935397042813,N,O
Liancourt-St-Pierre,LIANCOURT-SAINT-PIERRE,OISE,1.905540770738303,49.22057380079402,N,O
Harfleur-Halte,HARFLEUR,SEINE-MARITIME,0.192179896657217,49.506017924929225,N,O
Najac,NAJAC,AVEYRON,1.976477863897994,44.22243921196413,N,O
Villefranche-sur-Cher,VILLEFRANCHE-SUR-CHER,LOIR-ET-CHER,1.768504119815024,47.29494249838341,O,O
Amplepuis,AMPLEPUIS,RHONE,4.327214357367171,45.97049539677039,N,O
Régny,REGNY,LOIRE,4.215337566332648,45.98762679101134,N,O
Soissons,SOISSONS,AISNE,3.338363138513456,49.36900007909761,O,O
Juan-les-Pins,ANTIBES,ALPES-MARITIMES,7.1116630547827,43.57102644650271,N,O
Lunery,LUNERY,CHER,2.275121559043326,46.93504115876785,O,O
Carmaux,CARMAUX,TARN,2.151892510951,44.04885485361095,O,O
St-Georges-de-Commiers,SAINT-GEORGES-DE-COMMIERS,ISERE,5.701065889466308,45.043812384307145,N,O
Sarrance,SARRANCE,PYRENEES-ATLANTIQUES,-0.59972480459168,43.049721862419595,N,O
Villenouvelle,VILLENOUVELLE,HAUTE-GARONNE,1.661154814145699,43.43298489490394,N,O
Cheilly-lès-Maranges,CHEILLY-LES-MARANGES,SAONE-ET-LOIRE,4.675645790792915,46.89258444391283,N,O
Plénée-Jugon,PLENEE-JUGON,COTES-D'ARMOR,-2.354648763203393,48.37664297834418,O,O
Le Grau-du-Roi,LE GRAU-DU-ROI,GARD,4.140573057483806,43.53706983053373,N,O
Villiers-sur-Marne-Le Plessis-Trévise,VILLIERS-SUR-MARNE,VAL-DE-MARNE,2.542603247392524,48.823117291772405,N,O
La Chapelle-St-Mesmin,LA CHAPELLE-SAINT-MESMIN,LOIRET,1.827004302449144,47.89298892341226,N,O
Roumazières-Loubert,TERRES-DE-HAUTE-CHARENTE,CHARENTE,0.578899583313921,45.889191634944915,N,O
Hirson,HIRSON,AISNE,4.084428325266086,49.91429746247123,N,O
Conlie,CONLIE,SARTHE,-0.010955510941006,48.127224276091155,N,O
Coudekerque-Branche,COUDEKERQUE-BRANCHE,NORD,2.373900549542658,51.02017660292432,O,O
Châtillon-d'Azergues,CHATILLON,RHONE,4.645186321129995,45.87517293010993,N,O
Évian-les-Bains,EVIAN-LES-BAINS,HAUTE-SAVOIE,6.578426619097867,46.39775287167254,O,O
Sucé-sur-Erdre,SUCE-SUR-ERDRE,LOIRE-ATLANTIQUE,-1.530637455853912,47.34270309289346,N,O
Drefféac,DREFFEAC,LOIRE-ATLANTIQUE,-2.049996132974796,47.482266599289616,N,O
Rabastens-Couffouleux,COUFOULEUX,TARN,1.73146579760068,43.81990951111939,N,O
Podensac,PODENSAC,GIRONDE,-0.358939698001225,44.64885184891111,N,O
Le Meux-la-Croix-St-Ouen,LE MEUX,OISE,2.753199415737212,49.35937558804511,O,O
Domont,DOMONT,VAL-D'OISE,2.337670502334622,49.03280583632308,N,O
Crest,CREST,DROME,5.01558883215303,44.73033017773909,N,O
Garches-Marnes-la-Coquette,MARNES-LA-COQUETTE,HAUTS-DE-SEINE,2.186634102929027,48.837950561666695,N,O
La Bernerie-en-Retz,LA BERNERIE-EN-RETZ,LOIRE-ATLANTIQUE,-2.033746379782045,47.083155834972025,N,O
Rumilly,RUMILLY,HAUTE-SAVOIE,5.948156673869637,45.862896285726,O,O
St-Marcel,MARSEILLE,BOUCHES-DU-RHONE,5.467151073817465,43.28831342757475,O,O
Bourg-Bruche,BOURG-BRUCHE,BAS-RHIN,7.137239281835361,48.36018907228446,N,O
Lesseux-Frapelle,LUSSE,VOSGES,7.076664764145708,48.289680290668905,N,O
Ceyzériat,CEYZERIAT,AIN,5.325714964198832,46.183333329044686,N,O
Margaux,MARGAUX-CANTENAC,GIRONDE,-0.685429458288948,45.03585421890331,N,O
Étalans,ETALANS,DOUBS,6.270665680069556,47.15598364925356,N,O
Gambsheim,GAMBSHEIM,BAS-RHIN,7.879260591137476,48.69510389748331,N,O
Gardonne,GARDONNE,DORDOGNE,0.331967638905795,44.834667775010615,N,O
Rothau,ROTHAU,BAS-RHIN,7.207432343690648,48.45922303173024,N,O
Audun-le-Roman,AUDUN-LE-ROMAN,MEURTHE-ET-MOSELLE,5.90217760556085,49.3658117451871,O,O
Albi,ALBI,TARN,2.137784640369475,43.9223469965895,O,O
Vernet-d'Ariège,LE VERNET,ARIEGE,1.611607072773937,43.18934614579822,N,O
Voreppe,VOREPPE,ISERE,5.632502398249643,45.2897933085749,O,O
Vauvert,VAUVERT,GARD,4.270078432371114,43.69506047010821,O,O
Lépanges,LEPANGES-SUR-VOLOGNE,VOSGES,6.672321134908765,48.17273700973926,N,O
Marssac-sur-Tarn,MARSSAC-SUR-TARN,TARN,2.026894992903473,43.915017080362055,N,O
Persan-Beaumont,PERSAN,VAL-D'OISE,2.2787859638815,49.14827872914821,O,O
Culmont-Chalindrey,CHALINDREY,HAUTE-MARNE,5.445906370699546,47.80846651260561,O,O
Nanteuil-le-Haudouin,NANTEUIL-LE-HAUDOUIN,OISE,2.793984979261508,49.142367029219045,O,O
Orchies,ORCHIES,NORD,3.249248747648426,50.47723062459998,N,O
Donges,DONGES,LOIRE-ATLANTIQUE,-2.071624327315269,47.30873250139083,O,O
Andrézieux,ANDREZIEUX-BOUTHEON,LOIRE,4.25525189630413,45.52162717496561,N,O
Neufchâteau,NEUFCHATEAU,VOSGES,5.690054119401399,48.35823429538989,O,O
St-Hilaire-de-Chaléons,SAINT-HILAIRE-DE-CHALEONS,LOIRE-ATLANTIQUE,-1.866933861993372,47.1063239848601,N,O
Croix-Wasquehal,WASQUEHAL,NORD,3.138716972159806,50.67914456808907,N,O
Crouy,CROUY,AISNE,3.356971247776012,49.40374049325243,O,O
Longueau,BOVES,SOMME,2.352175074136352,49.86378875504405,O,O
Baume-les-Dames,BAUME-LES-DAMES,DOUBS,6.359331703571241,47.35406376481064,N,O
Épluches,SAINT-OUEN-L'AUMONE,VAL-D'OISE,2.123061762756988,49.05535242750229,O,O
Machilly,MACHILLY,HAUTE-SAVOIE,6.328385050923675,46.25277733637045,N,O
Rosières-aux-Salines,DOMBASLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,6.350395622522612,48.605339854216645,N,O
Martigues,MARTIGUES,BOUCHES-DU-RHONE,5.02522463022426,43.390181802230906,O,O
